iter	Passed	Remaining
757	442	141
758	443	140
759	443	140
760	443	139
761	444	138
762	444	138
763	445	137
764	447	137
765	448	137
766	449	136
767	449	135
768	449	135
769	450	134
770	450	133
771	450	133
772	451	132
773	452	132
774	453	131
775	455	131
776	455	130
777	456	130
778	456	129
779	456	128
780	457	128
781	457	127
782	458	126
783	458	126
784	458	125
785	459	125
786	459	124
787	460	123
788	460	123
789	460	122
790	461	121
791	461	121
792	462	120
793	462	119
794	462	119
795	463	118
796	463	118
797	463	117
798	464	116
799	801	458	113
802	459	801	803	460	802	804	461	803	468	114
804	806	462	805	807	462	806	808	463	807	809	464	108
810	464	108
811	465	107
812	466	107
813	467	106
814	467	106
815	468	105
816	469	105
817	470	104
818	471	104
819	472	103
820	473	103
821	474	102
822	474	102
823	475	101
824	476	101
825	477	100
826	477	99
827	478	99
828	479	98
829	480	98
830	480	97
831	481	97
832	482	96
833	483	96
834	483	95
835	484	95
836	485	94
837	486	93
838	487	93
839	488	93
840	489	92
841	490	92
842	493	91
843	493	91
844	494	90
845	495	90
846	496	89
847	496	89
848	497	88
849	498	87
850	498	87
851	499	86
852	500	86
853	501	85
854	501	85
855	502	84
856	503	83
857	503	83
858	505	82
859	507	82
860	508	82
861	509	81
862	510	81
863	510	80
864	512	79
865	513	79
866	515	79
867	516	78
868	517	77
869	517	77
870	517	76
871	518	76
872	518	75
873	518	74
874	529	75
875	530	75
876	530	74
877	531	73
878	531	73
879	532	72
880	533	72
881	534	71
882	534	70
883	534	70
884	535	69
885	537	69
886	564	71
887	564	71
888	565	70
889	565	69
890	565	69
891	566	68
892	566	67
893	566	67
894	567	66
895	568	65
896	568	65
897	568	64
898	569	63
899	569	63
900	570	62
901	570	61
902	570	61
903	571	60
904	571	60
905	572	59
906	572	58
907	572	58
908	573	57
909	573	56
910	574	56
911	574	55
912	574	54
913	574	54
914	575	53
915	575	52
916	576	52
917	576	51
918	577	50
919	578	50
920	578	49
921	578	48
922	579	48
923	579	47
924	579	47
925	580	46
926	580	45
927	580	45
928	581	44
929	581	43
930	581	43
931	582	42
932	582	41
933	582	41
934	583	40
935	583	39
936	583	39
937	584	38
938	584	37
939	584	37
940	585	36
941	585	36
942	586	35
943	586	34
944	587	34
945	587	33
946	587	32
947	588	32
948	588	31
949	588	30
950	589	30
951	589	29
952	589	29
953	590	28
954	590	27
955	590	27
956	591	26
957	591	25
958	591	25
959	592	24
960	592	24
961	592	23
962	593	22
963	593	22
964	593	21
965	594	20
966	594	20
967	595	19
968	595	19
969	595	18
970	596	17
971	596	17
972	597	16
973	597	15
974	597	15
975	598	14
976	598	14
977	599	13
978	600	12
979	600	12
980	600	11
981	601	11
982	601	10
983	602	9
984	602	9
985	603	8
986	605	7
987	606	7
988	606	6
989	606	6
990	607	5
991	608	4
992	608	4
993	608	3
994	609	3
995	609	2
996	609	1
997	610	1
998	610	0
999	611	0
98	555	0
999	555	0
